,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Type,Size,Weekly_Sales,markdown,Dep_type,Week
316983,81.04,3.346,221.4411622,6.891,0,3,202307,61338.77,1,3,25
316990,41.19,3.867,137.58438710000001,4.377,0,2,114533,59438.78,1,5,11
316992,87.73,3.6839999999999997,214.29729390000003,8.177,0,3,184109,51015.79,0,5,31
316994,60.35,4.151,138.8256,8.693,0,3,203819,55429.17,1,5,40
317014,69.39,2.728,189.4882603,7.335,0,3,196321,51900.97,0,2,26
317015,70.15,3.698,138.17358059999998,4.377,0,3,155083,67066.43,1,5,31
317020,74.88,3.76,208.5309337,7.274,0,3,203742,165144.64,0,5,28
317028,40.31,3.29,130.31445159999998,4.607,0,3,205863,50912.17,1,5,4
317043,52.02,2.7760000000000002,132.75166670000002,5.287000000000001,0,3,155083,68181.71,0,5,40
317052,77.04,2.924,126.27916670000002,9.003,0,2,126512,49410.26,0,5,40
317070,24.46,3.4130000000000003,136.5883871,4.42,0,3,155083,109600.9,1,3,51
317077,50.65,2.9019999999999997,203.6905586,7.856,0,3,203742,47526.87,0,5,16
317078,25.9,3.3360000000000003,132.81503229999998,8.275,1,3,203819,49640.48,0,5,52
317081,65.28,2.7060000000000004,204.7513279,7.527,0,3,203742,54011.78,0,2,37
317083,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,0,3,202307,84723.83,0,5,1
317085,46.54,3.112,218.9995495,7.441,0,3,203750,66466.93,1,2,51
317116,55.66,2.9360000000000004,126.47133329999998,8.107000000000001,0,3,219622,48336.19,0,5,16
317132,68.74,2.853,126.2346,7.795,0,3,219622,75273.96,0,5,39
317133,66.1,4.203,142.6798167,8.238999999999999,0,3,204184,91607.15,1,5,38
317146,59.81,3.707,130.82619350000002,4.607,0,3,205863,101053.81,1,5,11
317167,69.76,3.105,126.38056670000002,9.524,0,2,126512,76177.77,0,5,17
317168,36.35,3.389,212.40357630000003,7.082000000000001,1,3,203742,59878.72,1,4,52
317172,88.57,3.793,129.1125,8.257,0,2,126512,48468.48,0,5,27
317174,75.93,3.917,128.9553,8.494,0,2,126512,66918.21,0,5,16
317194,56.28,2.87,126.11458059999998,6.697,1,2,93188,59005.44,0,5,36
317201,30.45,3.4160000000000004,137.13783180000001,7.827000000000001,1,3,204184,56688.28,0,3,6
317206,90.32,3.0839999999999996,126.1266,9.524,0,2,126512,52604.58,0,5,25
317225,89.13,3.765,130.7196333,10.925999999999998,0,2,112238,51969.84,1,5,27
317252,80.93,3.8989999999999996,219.36835559999997,7.574,0,3,207499,57983.6,0,3,19
317261,82.09,3.7089999999999996,130.93254840000003,4.377,1,3,205863,70558.37,1,5,36
317269,63.5,3.2969999999999997,216.7217373,7.716,0,1,39910,49721.4,1,5,45
317301,71.93,3.62,191.02997309999998,8.567,0,3,200898,54910.6,1,5,24
317304,91.8,2.971,126.1498065,9.199,0,1,39690,51263.22,0,5,28
317305,72.79,3.843,129.7936774,7.874,0,1,39690,56349.06,0,5,43
317348,81.57,3.227,221.88377889999998,6.9079999999999995,0,3,151315,61791.29,1,4,27
317350,40.19,3.389,212.2360401,7.082000000000001,0,3,203742,93745.04,1,5,51
317378,56.65,4.027,138.8256,4.377,0,2,114533,58767.05,1,3,40
317405,23.29,3.4389999999999996,136.698129,4.377,0,3,155083,69321.49,1,5,1
317425,75.64,3.485,194.3796374,8.622,0,3,203007,47871.34,0,5,34
317428,92.07,3.523,215.38689700000003,7.852,0,3,203750,51945.98,0,3,34
317433,62.11,4.273,130.82619350000002,7.545,0,2,126512,55981.11,1,5,11
317437,59.84,3.0860000000000003,126.60348390000001,11.081,0,3,206302,53454.75,0,3,13
317465,73.67,3.742,214.5513278,7.138999999999999,0,3,203742,67036.57,1,5,22
317531,74.29,3.0060000000000002,136.21816819999998,8.058,0,3,204184,59168.75,0,5,22
317540,44.25,2.885,131.9809,5.435,0,2,114533,54835.47,0,4,15
317541,73.25,3.84,138.1857097,8.535,0,2,120653,57727.68,1,5,33
317551,79.78,2.612,126.1283548,7.372000000000001,0,3,205863,67561.14,0,3,29
317564,73.47,3.886,135.6283333,7.806,0,2,123737,52423.76,0,5,27
317585,85.53,3.7260000000000004,130.70129029999998,10.925999999999998,0,2,112238,55617.89,1,5,29
317590,79.4,3.545,130.7909677,5.765,0,3,219622,53181.58,1,5,33
317612,88.57,3.793,129.1125,8.257,0,1,39690,67994.89,0,5,27
317626,91.61,4.013999999999999,130.7929,11.081,0,3,206302,89227.09,1,5,25
317637,20.6,2.903,127.3009355,7.47,0,3,219622,48633.01,0,5,2
317648,69.68,3.594,225.05010130000002,5.329,0,3,202505,53340.94,1,5,42
317671,73.7,3.915,135.7837419,7.806,0,3,203819,52169.84,0,5,28
317679,49.67,3.148,127.0876774,9.003,1,2,126512,69231.19,0,4,52
317685,63.75,3.7110000000000003,187.0295321,8.625,0,3,200898,51746.02,0,5,38
317704,82.74,2.6689999999999996,210.8803726,8.099,0,3,202307,94049.47,0,5,26
317720,53.2,4.004,190.8680064,8.567,0,3,200898,97314.28,1,5,17
317725,57.1,2.667,211.03755099999998,8.324,0,3,203750,55363.86,0,5,10
317737,75.14,2.716,210.67369440000002,8.476,0,3,184109,54926.98,0,5,43
317743,58.31,3.5660000000000003,194.63878530000002,6.901,1,3,196321,77534.79,0,5,36
317750,69.57,3.807,214.82557799999998,7.28,0,3,203742,59129.6,1,3,33
317766,52.27,3.722,130.38490320000002,11.081,1,3,206302,118482.42,1,5,6
317777,61.02,3.055,136.7375484,8.021,0,3,204184,63010.22,0,2,43
317784,38.29,3.5860000000000003,136.475129,8.471,0,2,120653,66013.09,0,5,44
317798,27.39,3.1910000000000003,196.9565303,6.5889999999999995,0,3,196321,60964.63,1,5,9
317828,39.83,3.4130000000000003,140.528765,7.706,0,2,119557,61442.1,1,5,51
317830,35.89,3.031,196.87289209999997,8.256,0,3,203007,47573.5,1,5,5
317848,23.9,3.7030000000000003,137.2583103,7.4670000000000005,0,3,152513,107783.29,1,5,7
317865,74.24,3.807,217.0146941,6.855,0,3,202505,64475.37,0,5,16
317880,70.97,2.8989999999999996,204.14065559999997,7.856,0,3,203742,48293.65,0,3,21
317887,25.97,3.173,196.17138930000002,8.513,0,3,203007,54681.21,1,5,51
317913,59.52,3.2880000000000003,213.47753050000003,8.027999999999999,0,1,42988,66373.34,0,5,9
317918,35.47,3.0460000000000003,204.8249189,7.484,0,3,203742,76285.44,0,4,48
317927,82.99,3.475,191.1338827,8.684,0,3,200898,71501.75,1,5,27
317931,89.88,3.0410000000000004,126.0766452,9.199,0,2,126512,89213.93,0,5,33
317963,48.0,3.7569999999999997,136.4884516,8.454,0,3,203819,83318.53,0,5,43
317972,38.64,3.158,130.15751609999998,4.607,0,3,205863,72954.54,1,3,1
317976,88.58,4.144,130.82953329999998,7.382000000000001,0,2,126512,49327.75,1,5,24
317981,86.26,2.653,210.9950134,8.2,0,3,202307,57049.63,0,5,25
317993,86.09,3.662,129.1846452,5.644,0,3,205863,161865.01,0,5,31
318007,51.29,2.886,211.06465989999998,8.163,0,2,140167,50183.62,0,5,51
318019,64.73,3.6830000000000003,138.12953330000002,4.377,0,2,114533,74330.31,1,4,24
318040,68.08,3.891,221.14840279999999,6.891,0,3,202307,80858.88,1,5,15
318045,39.87,3.738,136.475129,8.454,0,3,203819,66154.52,0,5,44
318058,53.25,3.622,129.8364,11.081,1,3,206302,84611.95,1,4,47
318064,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,0,3,202307,113047.81,0,5,1
318066,35.38,3.145,130.5502069,5.774,0,1,39910,49398.72,1,5,8
318070,75.22,3.819,142.19162790000001,8.238999999999999,0,3,204184,118072.23,1,5,31
318083,81.87,3.8930000000000002,129.0490323,8.494,0,2,126512,78673.12,0,4,22
318091,66.58,3.6830000000000003,138.12953330000002,8.304,0,2,120653,60455.44,1,5,24
318115,47.3,2.943,211.06477400000003,8.163,1,3,202307,59233.86,0,3,52
318139,78.95,3.6889999999999996,142.25482140000003,8.238999999999999,0,3,204184,48888.13,1,5,28
318140,35.3,3.286,196.96315990000002,6.5889999999999995,0,3,196321,56598.04,1,3,10
318147,78.62,3.9330000000000003,129.0623548,8.494,0,2,126512,85037.2,0,5,21
318152,81.77,2.9389999999999996,126.19003329999998,11.081,0,2,112238,70717.58,0,5,38
318155,57.39,2.8360000000000003,126.2898,9.593,0,3,158114,65660.46,0,5,18
318211,87.83,3.533,215.7971409,7.962000000000001,0,3,151315,56613.78,0,4,35
318221,58.76,3.6689999999999996,221.05918870000002,7.348,0,3,151315,90385.98,1,5,10
318223,33.8,3.08,130.15751609999998,6.104,0,3,219622,125245.18,1,5,1
318247,75.04,3.8989999999999996,215.6124735,7.931,0,3,203750,74591.21,0,5,19
318248,59.6,3.57,187.78461969999998,8.523,0,3,200898,181127.71,0,5,42
318255,16.94,2.891,127.19177420000001,7.47,0,3,219622,65694.5,0,2,1
318259,62.62,4.17,141.90152619999998,8.253,0,3,204184,112477.07,1,5,16
318270,72.62,3.99,129.0756774,8.494,0,2,126512,105380.16,0,3,20
318276,32.49,2.62,189.66950490000002,7.541,0,3,196321,63207.08,0,5,9
318278,54.75,2.9210000000000003,203.6503685,7.856,0,3,203742,59324.49,0,5,17
318280,47.64,3.6639999999999997,197.2295234,8.256,0,3,203007,48365.64,1,5,12
318285,61.05,4.0889999999999995,128.91073329999998,8.494,0,2,126512,60084.48,0,5,15
318318,85.15,3.6839999999999997,218.9492991,6.425,0,3,155078,67401.34,0,5,31
318319,73.66,2.668,126.1392,7.372000000000001,0,3,205863,52361.46,0,5,26
318334,64.05,3.659,198.12671840000002,7.872000000000001,0,3,203007,75687.84,1,5,37
318337,83.01,2.642,214.4265704,7.346,0,3,207499,57600.8,0,3,27
318342,37.19,3.5669999999999997,212.92863119999998,6.961,0,3,203742,50508.59,1,5,4
318358,89.06,3.7710000000000004,129.3686129,8.257,1,2,126512,106874.02,0,5,36
318407,71.99,3.0060000000000002,132.3648387,8.211,0,3,203819,49601.6,0,5,22
318413,80.79,2.6239999999999997,211.2552578,8.099,0,2,140167,47804.63,0,5,38
318414,37.33,3.4330000000000003,206.91534850000002,7.343,0,3,203742,80587.5,0,5,9
318421,41.11,3.8280000000000003,192.83131699999998,6.934,0,3,196321,53592.42,0,5,20
318429,47.83,3.6710000000000003,130.8966452,6.104,0,3,219622,79882.53,1,5,12
318435,69.31,3.285,217.0453684,7.8660000000000005,0,3,151315,96124.95,0,5,40
318437,53.55,2.708,210.376263,8.476,0,3,184109,64779.28,0,5,48
318444,75.71,3.807,191.2284919,8.684,0,3,200898,49660.75,1,3,33
318447,84.94,2.577,214.8481685,7.346,0,3,207499,71909.04,0,5,35
318502,63.27,2.719,210.4798874,8.2,0,3,202307,69947.77,0,3,13
318505,64.45,3.988,138.5673,8.535,0,2,120653,58293.99,1,5,37
318515,63.07,3.62,131.0756667,4.377,0,3,205863,115783.96,1,3,40
318534,79.78,2.612,126.1283548,7.372000000000001,0,3,205863,50912.21,0,5,29
318543,70.93,3.93,140.23101730000002,7.85,1,3,204184,50975.43,0,5,36
318553,62.99,3.6010000000000004,223.3812965,6.5729999999999995,0,3,151315,67677.85,1,5,41
318556,47.83,3.6710000000000003,130.8966452,6.104,0,3,219622,165498.72,1,5,12
318568,72.05,3.617,221.85333959999997,6.228,0,3,184109,87517.19,1,5,40
318577,79.24,3.5010000000000003,221.38527480000002,6.891,0,3,203750,83859.25,1,5,22
318584,52.74,2.9760000000000004,210.1842358,8.395,0,3,184109,58650.6,0,5,1
318593,54.29,3.112,222.8258628,7.197,0,3,207499,57465.07,1,5,51
318610,61.79,3.815,131.0756667,5.621,0,3,219622,59570.85,1,5,40
318611,51.0,3.477,130.244,7.545,0,2,126512,64363.1,1,5,2
318625,37.79,3.513,212.7386486,6.961,0,3,203742,96762.36,1,5,2
318635,54.63,2.8689999999999998,214.704919,7.564,0,3,207499,92797.59,0,4,50
318643,60.38,4.066,186.0719231,8.521,0,3,200898,75647.77,0,4,19
318644,47.55,3.655,128.9553,7.193,0,3,219622,64957.65,0,4,16
318645,43.82,3.51,220.06519930000002,7.057,0,3,202307,52735.59,1,4,7
318663,73.67,3.742,214.5513278,7.138999999999999,0,3,203742,149742.17,1,5,22
318664,61.09,3.016,126.43641940000002,11.081,0,2,112238,48492.41,0,5,43
318671,50.29,3.767,192.826069,6.934,0,3,196321,68190.72,0,5,19
318676,64.12,2.719,210.4798874,8.2,0,1,42988,58478.84,0,5,13
318679,53.25,3.622,129.8364,11.081,1,3,206302,351763.71,1,3,47
318700,81.35,2.6689999999999996,209.98420499999997,8.36,0,3,184109,102986.43,0,5,26
318711,76.67,2.806,132.54613329999998,5.3260000000000005,0,3,155083,57732.92,0,5,27
318731,35.21,2.842,126.87948390000001,7.795,0,3,219622,179167.16,0,5,50
318740,65.74,2.77,210.2831653,8.2,0,3,203750,70037.16,0,5,14
318745,72.89,3.737,130.7929,5.965,0,3,219622,159097.45,1,5,25
318747,82.82,2.9410000000000003,126.1360645,9.524,0,2,126512,65360.04,0,5,22
318752,50.74,3.342,127.58003229999998,11.081,0,3,206302,53119.09,0,5,4
318756,68.4,3.964,135.26526669999998,7.6579999999999995,0,3,203819,102780.56,0,5,25
318766,82.33,3.8110000000000004,186.2177885,8.625,0,2,118221,49198.83,0,5,29
318783,50.23,2.825,126.55228570000001,11.081,0,2,112238,54002.66,0,5,8
318815,47.12,3.286,129.81670970000002,5.143,0,3,205863,182939.8,1,5,45
318839,52.99,2.7710000000000004,213.4107412,7.007000000000001,0,3,202505,48135.7,0,5,46
318859,65.07,3.488,215.90350780000003,6.858,0,3,202505,66213.23,0,5,11
318876,25.43,2.745,204.4321004,8.187000000000001,0,3,203742,49697.84,0,5,7
318880,47.92,3.9530000000000003,214.1647079,6.961,0,2,128107,48823.92,1,5,13
318897,87.73,3.6839999999999997,214.29729390000003,8.177,0,3,184109,106169.63,0,5,31
318900,45.65,2.917,182.9463648,8.724,0,3,200898,65310.81,0,5,44
318903,97.18,3.094,126.1498065,11.081,0,2,112238,71618.89,0,5,28
318907,31.43,3.193,204.6487803,7.343,0,3,203742,90296.32,0,5,1
318909,40.93,3.0460000000000003,182.66761540000002,8.724,0,3,200898,70342.57,0,5,48
318917,86.37,3.407,221.5785461,6.565,0,3,202307,94910.2,1,5,30
318924,62.98,2.735,211.4062867,8.163,1,3,202307,59187.28,0,4,47
318926,74.48,3.742,191.00917119999997,8.567,0,3,200898,69039.16,1,5,22
318940,57.85,2.6889999999999996,211.61350530000004,8.163,0,3,202307,176196.51,0,5,44
318959,63.79,3.784,136.24409680000002,4.584,0,3,155083,102510.95,0,5,35
318976,58.38,2.9989999999999997,136.6401935,8.021,0,3,204184,95592.53,0,5,41
318988,58.74,2.6889999999999996,211.95639390000002,7.837999999999999,0,3,151315,77547.67,0,5,44
319036,76.2,2.699,189.6125456,9.017000000000001,0,3,203007,87797.55,0,5,28
319047,76.41,3.717,224.20046780000004,5.667999999999999,0,3,202505,88081.1,1,5,37
319061,70.75,2.966,181.6468154,8.899,0,3,200898,84835.46,0,5,18
319103,63.29,3.4589999999999996,217.46536830000002,7.551,0,3,207499,55998.8,0,5,10
319104,74.83,2.826,210.2768443,8.2,0,3,202307,67694.43,0,2,20
319114,88.44,3.112,126.1283548,9.199,0,2,126512,60467.09,0,4,29
319138,65.95,4.301,131.19309679999998,10.199,0,1,39690,48608.39,1,5,43
319151,58.83,3.0469999999999997,126.6072,9.003,0,1,39690,81262.57,0,5,46
319173,62.03,2.7319999999999998,126.3266774,7.127000000000001,0,3,205863,63404.62,0,5,41
319191,54.82,3.596,194.7419707,6.901,0,3,196321,71624.58,0,5,37
319203,77.36,2.923,136.49282140000003,7.982,0,3,204184,66829.64,0,5,32
319207,71.29,3.891,223.1163529,5.9639999999999995,0,3,202505,51804.74,1,4,15
319210,69.45,3.622,213.81166580000004,8.3,0,3,184109,99580.9,0,5,14
319212,25.59,3.173,196.17138930000002,6.7589999999999995,0,3,196321,107995.77,1,5,51
319219,86.24,3.682,214.23431769999996,8.177,0,3,184109,56435.23,0,5,30
319274,71.93,3.62,191.02997309999998,8.567,0,2,118221,52348.19,1,5,24
319281,23.82,2.9960000000000004,127.71958059999999,10.398,0,3,158114,71325.61,0,5,5
319287,63.89,3.3080000000000003,219.78971370000002,6.551,0,3,202505,47718.92,1,5,46
319303,25.19,2.8289999999999997,191.25570019999998,7.507999999999999,1,3,196321,53053.55,0,3,52
319305,35.47,3.0460000000000003,204.8249189,7.484,0,3,203742,147611.61,0,3,48
319310,74.88,3.76,208.5309337,7.274,0,3,203742,102356.26,0,5,28
319314,50.06,3.9960000000000004,214.23870530000002,7.138999999999999,0,3,203742,53086.17,1,4,14
319325,56.01,3.332,217.48536049999998,7.441,0,3,203750,59946.93,0,5,44
319342,50.53,3.489,129.8980645,7.874,0,1,39690,61123.81,1,5,50
319347,45.29,3.734,130.96709679999998,6.403,0,2,93188,51089.59,1,5,13
319357,77.79,2.7910000000000004,126.1498065,7.9510000000000005,0,3,219622,67165.04,0,5,28
319365,83.91,2.637,212.01197689999998,6.465,0,2,34875,48874.62,0,5,24
319367,29.81,2.781,191.14301890000002,7.507999999999999,0,3,196321,55168.2,0,5,51
319368,22.62,2.747,131.637,8.488,0,3,152513,104809.75,0,5,7
319410,31.43,3.193,204.6487803,7.343,0,3,203742,133493.93,0,5,1
319423,30.83,3.255,136.52557140000002,8.021,0,3,204184,67760.25,0,4,49
319428,64.05,3.8710000000000004,142.11580990000002,8.253,0,3,204184,73073.81,1,2,23
319438,57.61,3.5380000000000003,194.8779718,6.337999999999999,0,2,57197,54517.01,0,5,39
319447,73.31,2.8539999999999996,209.9984585,8.2,0,3,202307,102736.89,0,5,19
319451,63.27,2.719,210.4798874,8.2,0,3,202307,49482.41,0,5,13
319484,51.34,3.53,188.1983654,8.523,0,3,200898,54262.25,1,2,46
319489,79.22,2.806,136.3962643,8.433,0,2,119557,72280.15,0,4,27
319495,83.07,3.699,214.92548650000003,7.931,0,3,202307,56592.98,0,5,22
319500,67.41,3.596,198.09504840000002,6.432,1,3,196321,55011.21,1,5,36
319510,32.32,2.7539999999999996,204.4630869,8.187000000000001,0,3,203742,72410.12,0,5,8
319548,54.98,3.332,217.837382,7.8660000000000005,0,3,151315,115249.43,0,5,44
319554,56.48,4.192,138.41312019999998,7.725,0,3,204184,94844.7,0,5,18
319563,77.02,4.058,131.136,7.382000000000001,0,2,126512,91003.76,1,5,18
319582,63.8,3.8510000000000004,135.26526669999998,4.781000000000001,0,2,114533,65999.28,0,5,25
319615,66.3,3.8480000000000003,190.9964479,8.567,0,2,118221,54768.08,1,5,20
319624,25.07,3.3089999999999997,132.7477419,8.067,0,2,123737,61131.42,0,5,51
319629,46.09,2.96,131.8242903,8.326,0,3,203819,62178.07,0,5,11
319634,50.04,3.9530000000000003,190.61074630000002,8.424,0,3,200898,56885.89,1,5,13
319645,52.33,2.886,211.4051222,7.837999999999999,0,3,151315,47983.72,0,5,51
319663,62.11,4.273,130.82619350000002,7.545,0,1,39690,93787.42,1,5,11
319687,80.79,2.6239999999999997,211.2552578,8.099,0,3,203750,65221.48,0,5,38
319704,52.42,3.583,210.1170595,7.082000000000001,0,3,203742,47764.84,0,5,40
319706,71.93,3.62,191.02997309999998,8.567,0,2,118221,50248.45,1,5,24
319719,62.36,2.8369999999999997,132.7564516,8.099,1,2,123737,49808.28,0,5,36
319732,45.22,2.957,131.9019677,8.211,0,3,203819,51827.14,0,5,13
319792,69.01,3.5460000000000003,219.2604355,6.425,1,3,155078,65454.1,0,5,36
319794,54.26,2.9819999999999998,181.6612792,8.899,0,3,200898,97380.31,0,5,19
319842,46.2,3.016,213.3399647,6.858,0,3,202505,94654.31,0,5,3
319843,82.77,3.55,129.2405806,5.644,0,3,205863,81511.5,0,5,33
319853,83.26,3.346,225.30686150000002,6.664,0,3,207499,59049.01,1,5,25
319882,81.85,3.57,129.0663,5.946000000000001,0,3,205863,60586.61,0,3,25
319884,83.89,2.637,212.98138430000003,7.0920000000000005,0,3,202505,88196.13,0,5,24
319895,80.7,2.65,126.10690320000002,7.372000000000001,0,3,205863,87163.61,0,3,30
319925,65.56,3.937,136.3145,8.357999999999999,0,3,203819,63748.31,0,5,37
319953,63.03,2.841,126.27916670000002,7.795,0,3,219622,111446.83,0,5,40
319969,67.87,3.948,191.69985,8.684,0,3,200898,49059.77,1,2,37
319971,77.62,3.574,129.16770970000002,6.877000000000001,0,3,219622,73524.25,0,5,30
319980,67.55,2.7110000000000003,189.52312759999998,9.017000000000001,0,3,203007,85604.91,0,5,27
319984,80.05,3.64,129.0357097,5.946000000000001,0,3,205863,68966.05,0,3,23
319986,45.03,3.51,220.06519930000002,7.057,0,3,203750,58961.2,1,5,7
320000,24.76,3.1860000000000004,129.98454840000002,6.077999999999999,0,1,39910,56530.35,1,5,51
320005,78.85,3.5260000000000002,215.6944378,7.852,0,3,202307,66253.87,0,2,37
320012,25.92,2.784,204.2471935,8.187000000000001,0,3,203742,69111.88,0,5,5
320013,41.74,3.739,141.30078569999998,8.744,0,2,103681,97682.46,1,3,8
320020,83.21,3.4760000000000004,130.7561613,4.377,0,3,205863,71686.04,1,5,32
320039,41.31,3.5410000000000004,130.5502069,4.607,0,3,205863,71868.75,1,5,8
320054,70.43,3.891,221.43561119999998,7.143,0,3,151315,73687.58,1,2,14
320101,67.69,3.864,131.03754840000002,4.377,0,3,205863,64551.09,1,5,14
320102,54.31,2.8489999999999998,131.9408065,5.435,0,3,155083,57392.34,0,5,14
320109,55.13,3.795,192.83656509999997,8.595,0,3,203007,49388.08,0,5,21
320120,69.34,3.906,136.2136129,7.806,0,3,203819,119582.87,0,5,34
320136,63.04,3.6289999999999996,138.1629,7.489,0,3,152513,81418.06,1,5,25
320150,59.17,3.5239999999999996,214.8371664,7.682,0,3,151315,118903.28,0,5,13
320165,55.4,3.87,197.54816090000003,8.09,0,3,203007,101803.22,1,5,19
320184,41.59,3.389,140.528765,8.745,0,2,103681,184143.66,1,5,51
320187,34.23,3.158,210.5363571,10.148,0,1,41062,63267.0,1,5,49
320205,45.91,3.049,136.7862258,8.021,0,3,204184,69693.53,0,5,44
320220,76.42,3.7319999999999998,138.2331935,8.953,0,3,203819,64250.54,1,2,29
320227,71.81,4.031000000000001,129.0490323,11.081,0,3,206302,47851.69,0,5,22
320229,87.17,2.608,210.8921319,8.099,0,3,203750,64730.99,0,2,29
320235,78.91,3.355,216.3620333,7.852,0,3,203750,80786.47,0,5,39
320241,45.23,3.6180000000000003,136.50177419999997,7.598,0,3,152513,104260.7,0,5,42
320257,30.91,2.747,131.637,9.202,0,2,120653,64172.48,0,5,7
320258,35.04,3.5269999999999997,195.4847959,6.7589999999999995,0,3,196321,53660.24,0,5,44
320260,43.82,2.818,204.52505980000004,8.187000000000001,0,3,203742,91328.76,0,5,10
320292,78.78,2.565,213.013312,6.973,1,3,202505,88156.82,0,5,36
320299,47.64,4.004,214.4223063,7.138999999999999,0,3,203742,142105.88,1,5,17
320323,77.0,3.58,129.32593549999999,6.877000000000001,0,3,219622,53599.49,0,3,35
320332,36.04,3.638,137.9558929,8.252,0,2,119557,59049.3,0,3,13
320341,62.17,4.018,142.76575,7.752999999999999,0,2,119557,56482.7,1,5,39
320357,79.14,3.263,130.70129029999998,4.377,0,3,205863,171958.27,1,5,29
320358,85.54,2.6639999999999997,210.36175809999997,8.36,0,1,39910,54052.27,0,5,33
320381,21.13,2.55,189.5340998,7.039,0,2,57197,49663.5,0,5,7
320406,39.9,3.286,196.96315990000002,8.256,0,3,203007,65628.31,1,5,10
320419,73.58,3.721,221.45786040000002,6.622999999999999,0,3,184109,65698.35,1,5,38
320431,73.38,4.151,128.9998667,8.494,0,2,126512,109687.51,0,5,17
320441,61.64,2.972,132.4357419,8.185,0,3,203819,50413.31,0,4,23
320471,43.85,3.6830000000000003,128.9998667,7.193,0,3,219622,98796.32,0,5,17
320484,28.49,3.523,136.753,4.377,0,2,114533,58112.04,1,3,2
320486,48.36,3.5410000000000004,129.98454840000002,7.874,0,2,126512,49263.7,1,4,51
320490,63.66,3.0860000000000003,126.60348390000001,9.524,0,1,39690,68596.57,0,5,13
